FOLIO,FECHA,ANIO,MES,K_GRUPO,GRUPO,K_EMPRESA,EMPRESA,CONCESIONARIO,L_PREPAGO_E,L_POSPAGO_E,L_POSPAGOC_E,L_POSPAGOL_E,L_NO_ESPECIFICADO_E,L_TOTAL_E
106633,15/02/2018,2018,2,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,489,489
106633,15/03/2018,2018,3,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,1441,1441
106633,15/04/2018,2018,4,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,1912,1912
106633,15/05/2018,2018,5,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,3101,3101
106633,15/06/2018,2018,6,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,1767,1767
106633,15/07/2018,2018,7,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,1689,1689
106633,15/08/2018,2018,8,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,1326,1326
106633,15/09/2018,2018,9,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,1204,1204
106633,15/10/2018,2018,10,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,1029,1029
106633,15/11/2018,2018,11,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,955,955
106633,15/12/2018,2018,12,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,895,895
106633,15/01/2019,2019,1,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,876,876
106633,15/02/2019,2019,2,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,831,831
106633,15/03/2019,2019,3,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,877,877
106633,15/04/2019,2019,4,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,829,829
106633,15/05/2019,2019,5,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,837,837
106633,15/06/2019,2019,6,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,835,835
106633,15/07/2019,2019,7,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,874,874
106633,15/08/2019,2019,8,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,993,993
106633,15/09/2019,2019,9,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,988,988
106633,15/10/2019,2019,10,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,899,899
106633,15/11/2019,2019,11,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,899,899
106633,15/12/2019,2019,12,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,932,932
106633,15/01/2020,2020,1,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,1023,1023
106633,15/02/2020,2020,2,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,1119,1119
106633,15/03/2020,2020,3,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,1110,1110
106633,15/04/2020,2020,4,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,984,984
106633,15/05/2020,2020,5,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,909,909
106633,15/06/2020,2020,6,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,859,859
106633,15/07/2020,2020,7,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,802,802
106633,15/08/2020,2020,8,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,812,812
106633,15/09/2020,2020,9,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,832,832
106633,15/10/2020,2020,10,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,796,796
106633,15/11/2020,2020,11,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,769,769
106633,15/12/2020,2020,12,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,759,759
106633,15/01/2021,2021,1,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,709,709
106633,15/02/2021,2021,2,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,709,709
106633,15/03/2021,2021,3,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,695,695
106633,15/04/2021,2021,4,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,685,685
106633,15/05/2021,2021,5,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,705,705
106633,15/06/2021,2021,6,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,732,732
106633,15/07/2021,2021,7,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,732,732
106633,15/08/2021,2021,8,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,812,812
106633,15/09/2021,2021,9,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,808,808
106633,15/10/2021,2021,10,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,770,770
106633,15/11/2021,2021,11,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,835,835
106633,15/12/2021,2021,12,C705,TOKA MOVIL,C0705,TOKA MOVIL,"OPENIP COMUNICACIONES, S.A. DE C.V.",,,,,930,930
521328,15/07/2023,2023,7,C113,TU VISION TELE-CABLE,C1123,TU VISION TELE-CABLE,"TU VISION TELECABLE, S.A. DE C.V.",,,,,17275,17275
521328,15/08/2023,2023,8,C113,TU VISION TELE-CABLE,C1123,TU VISION TELE-CABLE,"TU VISION TELECABLE, S.A. DE C.V.",,,,,18075,18075
521328,15/09/2023,2023,9,C113,TU VISION TELE-CABLE,C1123,TU VISION TELE-CABLE,"TU VISION TELECABLE, S.A. DE C.V.",,,,,19025,19025
521328,15/10/2023,2023,10,C113,TU VISION TELE-CABLE,C1123,TU VISION TELE-CABLE,"TU VISION TELECABLE, S.A. DE C.V.",,,,,19525,19525
521328,15/11/2023,2023,11,C113,TU VISION TELE-CABLE,C1123,TU VISION TELE-CABLE,"TU VISION TELECABLE, S.A. DE C.V.",,,,,20310,20310
521328,15/12/2023,2023,12,C113,TU VISION TELE-CABLE,C1123,TU VISION TELE-CABLE,"TU VISION TELECABLE, S.A. DE C.V.",,,,,21162,21162
516798,15/01/2021,2021,1,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,4762,4762
516798,15/02/2021,2021,2,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,5841,5841
516798,15/03/2021,2021,3,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,7577,7577
516798,15/04/2021,2021,4,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,8474,8474
516798,15/05/2021,2021,5,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,9019,9019
516798,15/06/2021,2021,6,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,8720,8720
516798,15/07/2021,2021,7,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,9110,9110
516798,15/08/2021,2021,8,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,9913,9913
516798,15/09/2021,2021,9,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,9952,9952
516798,15/10/2021,2021,10,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,11800,11800
516798,15/11/2021,2021,11,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,10744,10744
516798,15/12/2021,2021,12,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,13187,13187
516798,15/01/2022,2022,1,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,15129,15129
516798,15/02/2022,2022,2,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,14984,14984
516798,15/03/2022,2022,3,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,15337,15337
516798,15/04/2022,2022,4,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,13044,13044
516798,15/05/2022,2022,5,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,13586,13586
516798,15/06/2022,2022,6,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,14073,14073
516798,15/07/2022,2022,7,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,14744,14744
516798,15/08/2022,2022,8,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,14983,14983
516798,15/09/2022,2022,9,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,15270,15270
516798,15/10/2022,2022,10,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,15981,15981
516798,15/11/2022,2022,11,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,16208,16208
516798,15/12/2022,2022,12,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,16556,16556
516798,15/01/2023,2023,1,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,16737,16737
516798,15/02/2023,2023,2,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,16910,16910
516798,15/03/2023,2023,3,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,17360,17360
516798,15/04/2023,2023,4,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,17052,17052
516798,15/05/2023,2023,5,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,17027,17027
516798,15/06/2023,2023,6,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,17002,17002
516798,15/07/2023,2023,7,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,17061,17061
516798,15/08/2023,2023,8,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,17098,17098
516798,15/09/2023,2023,9,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,16811,16811
516798,15/01/2024,2024,1,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,16583,16583
516798,15/02/2024,2024,2,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,16541,16541
516798,15/03/2024,2024,3,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,16688,16688
516798,15/04/2024,2024,4,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,15644,15644
516798,15/05/2024,2024,5,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,15394,15394
516798,15/06/2024,2024,6,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,15407,15407
516798,15/07/2024,2024,7,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,17603,17603
516798,15/08/2024,2024,8,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,14405,14405
516798,15/09/2024,2024,9,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,14346,14346
516798,15/10/2024,2024,10,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,16347,16347
516798,15/11/2024,2024,11,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,15920,15920
516798,15/12/2024,2024,12,C775,VASANTA,C0775,VASANTA,"VASANTA COMUNICACIONES, S.A.P.I. DE C.V.",,,,,15631,15631
106830,15/06/2014,2014,6,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",2640,,,,,2640
106830,15/07/2014,2014,7,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",15776,,,,,15776
106830,15/08/2014,2014,8,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",24276,,,,,24276
106830,15/09/2014,2014,9,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",18902,,,,,18902
106830,15/10/2014,2014,10,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",21592,,,,,21592
106830,15/11/2014,2014,11,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",33454,,,,,33454
106830,15/12/2014,2014,12,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",38506,,,,,38506
106830,15/01/2015,2015,1,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",47138,,,,,47138
106830,15/02/2015,2015,2,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",58020,,,,,58020
106830,15/03/2015,2015,3,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",93459,,,,,93459
106830,15/04/2015,2015,4,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",130808,,,,,130808
106830,15/05/2015,2015,5,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",174541,,,,,174541
106830,15/06/2015,2015,6,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",211522,,,,,211522
106830,15/07/2015,2015,7,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",258045,,,,,258045
106830,15/08/2015,2015,8,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",299520,,,,,299520
106830,15/09/2015,2015,9,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",334362,,,,,334362
106830,15/10/2015,2015,10,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",596503,,,,,596503
106830,15/11/2015,2015,11,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",657585,,,,,657585
106830,15/12/2015,2015,12,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",701429,,,,,701429
106830,15/01/2016,2016,1,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",661000,,,,,661000
106830,15/02/2016,2016,2,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",631973,,,,,631973
106830,15/03/2016,2016,3,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",695638,,,,,695638
106830,15/04/2016,2016,4,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",701471,,,,,701471
106830,15/05/2016,2016,5,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",702093,,,,,702093
106830,15/06/2016,2016,6,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",705989,,,,,705989
106830,15/07/2016,2016,7,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",729029,,,,,729029
106830,15/08/2016,2016,8,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",749050,,,,,749050
106830,15/09/2016,2016,9,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",763251,,,,,763251
106830,15/10/2016,2016,10,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",770752,,,,,770752
106830,15/11/2016,2016,11,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",807974,,,,,807974
106830,15/12/2016,2016,12,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",842350,,,,,842350
106830,15/01/2017,2017,1,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",855539,,,,,855539
106830,15/02/2017,2017,2,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",837741,,,,,837741
106830,15/03/2017,2017,3,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",801810,,,,,801810
106830,15/04/2017,2017,4,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",780196,,,,,780196
106830,15/05/2017,2017,5,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",765513,,,,,765513
106830,15/06/2017,2017,6,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",757502,,,,,757502
106830,15/07/2017,2017,7,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",744990,,,,,744990
106830,15/08/2017,2017,8,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",725388,,,,,725388
106830,15/09/2017,2017,9,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",702819,,,,,702819
106830,15/10/2017,2017,10,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",674528,,,,,674528
106830,15/11/2017,2017,11,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",654245,,,,,654245
106830,15/12/2017,2017,12,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",635168,,,,,635168
106830,15/01/2018,2018,1,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",618165,,,,,618165
106830,15/02/2018,2018,2,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",604920,,,,,604920
106830,15/03/2018,2018,3,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",589819,,,,,589819
106830,15/04/2018,2018,4,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",587010,,,,,587010
106830,15/05/2018,2018,5,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",586174,,,,,586174
106830,15/06/2018,2018,6,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",607675,,,,,607675
106830,15/07/2018,2018,7,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",619640,,,,,619640
106830,15/08/2018,2018,8,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",470329,,,,,470329
106830,15/09/2018,2018,9,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",302314,,,,,302314
106830,15/10/2018,2018,10,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",323203,,,,,323203
106830,15/11/2018,2018,11,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",284822,,,,,284822
106830,15/12/2018,2018,12,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",281660,,,,,281660
106830,15/01/2019,2019,1,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",266656,,,,,266656
106830,15/02/2019,2019,2,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",247715,,,,,247715
106830,15/03/2019,2019,3,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",237936,,,,,237936
106830,15/04/2019,2019,4,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",245326,,,,,245326
106830,15/05/2019,2019,5,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",246092,,,,,246092
106830,15/06/2019,2019,6,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",239524,,,,,239524
106830,15/07/2019,2019,7,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",240129,,,,,240129
106830,15/08/2019,2019,8,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",241138,,,,,241138
106830,15/09/2019,2019,9,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",247578,,,,,247578
106830,15/10/2019,2019,10,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",245682,,,,,245682
106830,15/11/2019,2019,11,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",242809,,,,,242809
106830,15/12/2019,2019,12,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",221190,,,,,221190
106830,15/01/2020,2020,1,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",227362,,,,,227362
106830,15/02/2020,2020,2,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",226790,,,,,226790
106830,15/03/2020,2020,3,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",223311,,,,,223311
106830,15/04/2020,2020,4,C629,VIRGIN MOBILE,C0629,VIRGIN MOBILE,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",217220,,,,,217220
